regime,regimeLabel,factorKey,factorLabel,factorValue,metricKey,metricLabel,ratioMean,ratioCount
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),62,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),66,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),69,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),72,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),76,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),79,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),83,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),86,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),89,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),93,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),96,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),100,totalVehiclesEntered,Total Vehicles Entered (Final),1,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),2,vehiclesInNetwork,Vehicles In Network (Final),0.9644655599979756,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),5,vehiclesInNetwork,Vehicles In Network (Final),0.9637608581993184,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),8,vehiclesInNetwork,Vehicles In Network (Final),0.9644500314267757,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),12,vehiclesInNetwork,Vehicles In Network (Final),0.9652909774105928,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),15,vehiclesInNetwork,Vehicles In Network (Final),0.9644211395747556,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),18,vehiclesInNetwork,Vehicles In Network (Final),0.9660953310680158,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),22,vehiclesInNetwork,Vehicles In Network (Final),0.9671236639696335,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),25,vehiclesInNetwork,Vehicles In Network (Final),0.9684596485539329,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),29,vehiclesInNetwork,Vehicles In Network (Final),0.9705314430934822,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),32,vehiclesInNetwork,Vehicles In Network (Final),0.9709904193106881,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),35,vehiclesInNetwork,Vehicles In Network (Final),0.9724694346180103,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),39,vehiclesInNetwork,Vehicles In Network (Final),0.973892105573449,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),42,vehiclesInNetwork,Vehicles In Network (Final),0.9720656216544034,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),45,vehiclesInNetwork,Vehicles In Network (Final),0.9740455376105102,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),49,vehiclesInNetwork,Vehicles In Network (Final),0.9747607096282079,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),52,vehiclesInNetwork,Vehicles In Network (Final),0.973801622418879,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),56,vehiclesInNetwork,Vehicles In Network (Final),0.975361598458489,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),59,vehiclesInNetwork,Vehicles In Network (Final),0.9773727100055144,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),62,vehiclesInNetwork,Vehicles In Network (Final),0.978271520258684,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),66,vehiclesInNetwork,Vehicles In Network (Final),0.9803406320086533,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),69,vehiclesInNetwork,Vehicles In Network (Final),0.9818810055797712,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),72,vehiclesInNetwork,Vehicles In Network (Final),0.9814368737841579,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),76,vehiclesInNetwork,Vehicles In Network (Final),0.984831765502021,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),79,vehiclesInNetwork,Vehicles In Network (Final),0.9848998084349438,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),83,vehiclesInNetwork,Vehicles In Network (Final),0.9857085687953239,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),86,vehiclesInNetwork,Vehicles In Network (Final),0.9849783848585025,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),89,vehiclesInNetwork,Vehicles In Network (Final),0.9843893037822211,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),93,vehiclesInNetwork,Vehicles In Network (Final),0.9854230039454266,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),96,vehiclesInNetwork,Vehicles In Network (Final),0.9859971958286446,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadLength,Default Road Length (cells),100,vehiclesInNetwork,Vehicles In Network (Final),0.9885374067837382,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),1,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9219535876711008,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),2,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8943017575053752,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),3,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8957359815162721,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),4,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8925197278267175,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),5,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8944741434783536,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),6,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8944741434783536,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),7,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8944741434783536,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),8,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.8944741434783536,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),9,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),10,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),11,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),12,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),13,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),14,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),15,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),16,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),17,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),18,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),19,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),20,sumAvgWaitTimes,Sum of Average Wait Times (Final),0.9030904809677779,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),1,sumQueueSizes,Total Queue Size (Final),0.9577268474615106,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),2,sumQueueSizes,Total Queue Size (Final),0.9585008470504943,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),3,sumQueueSizes,Total Queue Size (Final),0.9589775954559798,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),4,sumQueueSizes,Total Queue Size (Final),0.9587906882744509,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),5,sumQueueSizes,Total Queue Size (Final),0.961891939724919,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),6,sumQueueSizes,Total Queue Size (Final),0.961891939724919,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),7,sumQueueSizes,Total Queue Size (Final),0.961891939724919,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),8,sumQueueSizes,Total Queue Size (Final),0.961891939724919,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),9,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),10,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),11,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),12,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),13,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),14,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),15,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),16,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),17,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),18,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),19,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),20,sumQueueSizes,Total Queue Size (Final),0.9628675260212222,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),1,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7125563506009677,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),2,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7196206156471135,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),3,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7230192540164144,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),4,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7290813627119775,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),5,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7278264049545985,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),6,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7278264049545985,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),7,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7278264049545985,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),8,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7278264049545985,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),9,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),10,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),11,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),12,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),13,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),14,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),15,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),16,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),17,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),18,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),19,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),20,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),0.7285653072476126,1
arrivals_gt_departures,Arrivals > Departures,defaultRoadSpeed,Default Road Speed (cells/step),1,sumTotalWaitTimes,Sum of Total Wait Times (Final),0.8185117623832392,1
